building_id,site_id,building_id_kaggle,site_id_kaggle,primaryspaceusage,sub_primaryspaceusage,sqm,sqft,lat,lng,timezone,electricity,hotwater,chilledwater,steam,water,irrigation,solar,gas,industry,subindustry,heatingtype,yearbuilt,date_opened,numberoffloors,occupants,energystarscore,eui,site_eui,source_eui,leed_level,rating,state,country
Bull_education_Dania,Bull,960,9,Education,College Classroom,5215.3,56137,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Nina,Bull,964,9,Education,College Laboratory,12131.0,130577,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Racheal,Bull,966,9,Education,College Laboratory,36560.1,393530,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Linnie,Bull,968,9,Education,Student Union,14307.0,153999,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Hayley,Bull,969,9,Education,College Classroom,17997.4,193723,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Juan,Bull,972,9,Education,College Classroom,26212.8,282152,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Yvonne,Bull,973,9,Office,Office,18019.5,193960,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Gregory,Bull,974,9,Education,College Classroom,17333.1,186572,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Myra,Bull,976,9,Education,College Classroom,5527.5,59498,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Ella,Bull,977,9,Office,Office,821.0,8837,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Tracey,Bull,978,9,Education,College Classroom,24014.6,258491,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Joseph,Bull,981,9,Education,College Classroom,15519.9,167055,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Ivette,Bull,985,9,Office,Office,3229.1,34758,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Marco,Bull,986,9,Office,Office,3165.4,34072,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Luke,Bull,987,9,Education,Student Union,15458.6,166395,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Claudia,Bull,988,9,Office,Office,2272.7,24463,30.2671999999999,-97.7430999999998,US/Central,Yes,,,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Dora,Bull,989,9,Education,College Classroom,15672.4,168696,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Sally,Bull,990,9,Office,Office,7705.3,82939,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Olive,Bull,991,9,Education,College Classroom,5370.8,57811,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Debbie,Bull,992,9,Office,Office,4782.9,51483,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Dottie,Bull,993,9,Education,College Laboratory,39822.6,428647,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Matilda,Bull,994,9,Education,College Classroom,10069.9,108392,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Lenny,Bull,995,9,Education,College Classroom,4294.9,46230,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_education_Stewart,Bull,996,9,Education,College Laboratory,7212.2,77632,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Bull_office_Trevor,Bull,997,9,Office,Office,3546.4,38173,30.2671999999999,-97.7430999999998,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,,,,,,,Texas,United States
Wolf_education_Anisa,Wolf,1033,12,Education,College Classroom,11008.0,118489,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_office_Joana,Wolf,1035,12,Office,Office,1355.0,14585,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,Yes,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_office_Darleen,Wolf,1036,12,Office,Office,5036.0,54207,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Roderick,Wolf,1037,12,Education,College Classroom,818.0,8805,53.3498,6.2603,Europe/Dublin,Yes,,,,Yes,,,Yes,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Katie,Wolf,1039,12,Education,College Classroom,2803.0,30171,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,Yes,Education,College/University,,,,3.0,,,,,,,,Groningen,Nederland
Wolf_office_Cary,Wolf,1040,12,Office,Office,11795.0,126960,53.3498,6.2603,Europe/Dublin,Yes,,,,Yes,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Josefa,Wolf,1041,12,Education,School,750.0,8073,53.3498,6.2603,Europe/Dublin,Yes,,,,Yes,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_office_Nadia,Wolf,1042,12,Office,Office,2745.0,29547,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_office_Elisabeth,Wolf,1043,12,Office,Office,2591.0,27889,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Ursula,Wolf,1044,12,Education,College Classroom,13998.0,150673,53.3498,6.2603,Europe/Dublin,Yes,,,,Yes,,,Yes,Education,College/University,,,,4.0,,,,,,,C1,Groningen,Nederland
Wolf_office_Rochelle,Wolf,1045,12,Office,Office,3115.0,33530,53.3498,6.2603,Europe/Dublin,Yes,,,,Yes,,,Yes,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Laurinda,Wolf,1046,12,Education,College Classroom,18706.0,201350,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,Yes,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Cheryl,Wolf,1048,12,Education,College Classroom,25605.0,275610,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,,Education,College/University,,,,,,,,,,,C1,Groningen,Nederland
Wolf_education_Vivian,Wolf,1049,12,Education,College Classroom,8770.0,94399,53.3498,6.2603,Europe/Dublin,Yes,,,,Yes,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_office_Bobbie,Wolf,1050,12,Office,Office,4691.0,50493,53.3498,6.2603,Europe/Dublin,Yes,,,,Yes,,,,Education,College/University,,,,2.0,,,,,,,,Groningen,Nederland
Wolf_education_Cody,Wolf,1051,12,Education,College Classroom,2639.0,28406,53.3498,6.2603,Europe/Dublin,Yes,,,,Yes,,,Yes,Education,College/University,,,,1.0,,,,,,,,Groningen,Nederland
Wolf_office_Emanuel,Wolf,1053,12,Office,Office,2005.0,21582,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Tori,Wolf,1054,12,Education,College Classroom,19044.9,204998,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,Yes,Education,College/University,,,,4.0,,,,,,,D1,Groningen,Nederland
Wolf_education_Eulalia,Wolf,1055,12,Education,College Classroom,8056.0,86714,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,,Education,College/University,,,,4.0,,,,,,,D1,Groningen,Nederland
Wolf_education_Clarissa,Wolf,1056,12,Education,College Classroom,6778.0,72958,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Joaquin,Wolf,1057,12,Education,College Classroom,2450.0,26372,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,Yes,Education,College/University,,,,4.0,,,,,,,,Groningen,Nederland
Wolf_education_Tammie,Wolf,1058,12,Education,College Classroom,7836.0,84346,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Dolores,Wolf,1062,12,Education,College Classroom,6117.0,65843,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Miguel,Wolf,1063,12,Education,College Classroom,5403.0,58157,53.3498,6.2603,Europe/Dublin,Yes,,,,Yes,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Loren,Wolf,1064,12,Education,College Classroom,12190.0,131212,53.3498,6.2603,Europe/Dublin,Yes,,,,Yes,,,Yes,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_office_Haydee,Wolf,1065,12,Office,Office,1129.0,12152,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Arnulfo,Wolf,1066,12,Education,College Classroom,5184.0,55800,53.3498,6.2603,Europe/Dublin,Yes,,,,,,,,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Dorris,Wolf,1067,12,Education,College Classroom,11678.0,125701,53.3498,6.2603,Europe/Dublin,Yes,,,,Yes,,,Yes,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Wolf_education_Bobby,Wolf,1068,12,Education,College Classroom,10494.0,112956,53.3498,6.2603,Europe/Dublin,Yes,,,,Yes,,,Yes,Education,College/University,,,,,,,,,,,,Groningen,Nederland
Hog_office_Leon,Hog,1069,13,Office,Office,1938.3,20864,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,96,29.6,50.0,28.9,,,Minnesota,United States
Hog_office_Patrick,Hog,1071,13,Office,Office,964.8,10385,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,48,76.6,138.9,74.2,,,Minnesota,United States
Hog_office_Rolando,Hog,1073,13,Office,Office,18033.5,194111,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,289.1,429.4,269.9,,,Minnesota,United States
Hog_office_Nancie,Hog,1074,13,Office,Office,8348.1,89858,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,87.8,136.0,88.3,,,Minnesota,United States
Hog_office_Migdalia,Hog,1075,13,Office,Office,6754.9,72709,44.9787818478397,-93.2553976421019,US/Central,Yes,,,Yes,,,,,,,,,,,,-,70.3,108.0,70.9,,,Minnesota,United States
Hog_education_Jared,Hog,1079,13,Education,College Classroom,1317.8,14185,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,93.8,153.1,91.7,,,Minnesota,United States
Hog_education_Leandro,Hog,1080,13,Education,College Laboratory,19241.6,207115,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,187.3,305.5,182.8,,,Minnesota,United States
Hog_office_Mack,Hog,1082,13,Office,Office,5332.1,57394,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,-,130.8,279.5,130.9,,,Minnesota,United States
Hog_education_Roberto,Hog,1083,13,Education,College Classroom,9365.8,100813,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,110.8,182.9,108.2,,,Minnesota,United States
Hog_office_Eloise,Hog,1084,13,Office,Office,11419.8,122922,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,213.5,372.4,209.0,,,Minnesota,United States
Hog_office_Bill,Hog,1086,13,Office,Office,13375.5,143973,44.9787818478397,-93.2553976421019,US/Central,Yes,,,Yes,,,,,,,,,,,,-,182.3,313.8,177.9,,,Minnesota,United States
Hog_office_Valda,Hog,1087,13,Office,Office,5255.4,56569,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,77,57.9,93.0,58.4,,,Minnesota,United States
Hog_education_Janell,Hog,1088,13,Education,College Laboratory,26718.3,287594,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,378.1,621.9,371.8,,,Minnesota,United States
Hog_office_Sonny,Hog,1089,13,Office,Office,5837.7,62837,44.9787818478397,-93.2553976421019,US/Central,Yes,,,Yes,,,,,,,,,,,,-,246.8,490.3,238.5,,,Minnesota,United States
Hog_office_Garrett,Hog,1090,13,Office,Office,28339.8,305047,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,78.6,135.6,76.6,,,Minnesota,United States
Hog_office_Elnora,Hog,1092,13,Office,Office,9770.3,105167,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,383.7,689.3,378.7,,,Minnesota,United States
Hog_office_Cordelia,Hog,1093,13,Office,Office,4420.1,47578,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,99.5,146.5,90.0,,,Minnesota,United States
Hog_office_Gustavo,Hog,1094,13,Office,Office,6582.4,70852,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,27,140.8,213.5,137.8,,,Minnesota,United States
Hog_education_Hallie,Hog,1095,13,Education,College Laboratory,2996.7,32256,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,447.3,624.1,438.5,,,Minnesota,United States
Hog_office_Josefina,Hog,1097,13,Office,Office,14636.4,157545,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,58,99.0,168.4,99.0,,,Minnesota,United States
Hog_office_Marlena,Hog,1098,13,Office,Office,12239.5,131745,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,79,79.4,121.0,79.3,,,Minnesota,United States
Hog_education_Robert,Hog,1099,13,Education,Student Union,30925.9,332884,44.9787818478397,-93.2553976421019,US/Central,Yes,,,Yes,,,,,,,,,,,,-,106.7,203.9,107.7,,,Minnesota,United States
Hog_office_Almeda,Hog,1101,13,Office,Office,6683.1,71936,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,106.2,163.0,107.1,,,Minnesota,United States
Hog_office_Man,Hog,1102,13,Office,Office,8099.9,87187,44.9787818478397,-93.2553976421019,US/Central,Yes,,,Yes,,,,,,,,,,,,-,189.8,271.8,188.8,,,Minnesota,United States
Hog_office_Randi,Hog,1106,13,Office,Office,8556.3,92099,44.9787818478397,-93.2553976421019,US/Central,Yes,,,Yes,,,,,,,,,,,,83,47.4,98.5,46.4,,,Minnesota,United States
Hog_education_Sonia,Hog,1107,13,Education,College Laboratory,17103.3,184098,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,346.8,531.3,338.7,,,Minnesota,United States
Hog_office_Charla,Hog,1109,13,Office,Office,9493.9,102191,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,264.4,392.3,257.2,,,Minnesota,United States
Hog_office_Buford,Hog,1110,13,Office,Office,2521.9,27145,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,100,4.2,8.5,4.2,,,Minnesota,United States
Hog_office_Mari,Hog,1111,13,Office,Office,6302.4,67839,44.9787818478397,-93.2553976421019,US/Central,Yes,,,Yes,,,,,,,,,,,,73,67.6,120.3,68.1,,,Minnesota,United States
Hog_office_Alisha,Hog,1113,13,Office,Office,3103.1,33401,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,-,275.2,349.1,274.1,,,Minnesota,United States
Hog_office_Lizzie,Hog,1117,13,Office,Office,10351.6,111424,44.9787818478397,-93.2553976421019,US/Central,Yes,,,Yes,,,,,,,,,,,,-,107.7,167.6,107.7,,,Minnesota,United States
Hog_office_Corie,Hog,1119,13,Office,Office,11102.7,119509,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,59.7,100.9,59.8,,,Minnesota,United States
Hog_education_Wayne,Hog,1121,13,Education,College Laboratory,7964.8,85732,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,205.1,324.0,195.8,,,Minnesota,United States
Hog_office_Shon,Hog,1122,13,Office,Office,7837.8,84365,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,72,86.3,122.1,86.8,,,Minnesota,United States
Hog_office_Sherrie,Hog,1123,13,Office,Office,8639.4,92994,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,77,67.0,99.6,67.7,,,Minnesota,United States
Hog_education_George,Hog,1126,13,Education,College Laboratory,6719.9,72332,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,307.8,502.9,307.9,,,Minnesota,United States
Hog_office_Sydney,Hog,1127,13,Office,Office,8094.7,87131,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,106.3,178.5,106.9,,,Minnesota,United States
Hog_office_Clemencia,Hog,1128,13,Office,Office,5453.7,58703,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,-,128.1,216.1,129.9,,,Minnesota,United States
Hog_office_Napoleon,Hog,1129,13,Office,Office,12365.4,133100,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,89.7,147.4,87.5,,,Minnesota,United States
Hog_education_Casandra,Hog,1130,13,Education,College Laboratory,26033.7,280225,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,221.7,377.4,220.6,,,Minnesota,United States
Hog_office_Carri,Hog,1131,13,Office,Office,2365.6,25463,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,-,153.8,251.9,151.1,,,Minnesota,United States
Hog_office_Leanne,Hog,1133,13,Office,Office,7646.1,82302,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,262.9,381.6,263.5,,,Minnesota,United States
Hog_office_Lanell,Hog,1134,13,Office,Office,14209.1,152946,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,77.8,131.8,78.1,,,Minnesota,United States
Hog_education_Bruno,Hog,1135,13,Education,College Laboratory,13972.0,150393,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,362.1,499.5,362.2,,,Minnesota,United States
Hog_office_Myles,Hog,1136,13,Office,Office,7412.0,79782,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,77,75.9,117.4,76.5,,,Minnesota,United States
Hog_office_Simon,Hog,1137,13,Office,Office,2550.4,27452,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,35,101.4,172.1,100.6,,,Minnesota,United States
Hog_education_Rachael,Hog,1138,13,Education,College Laboratory,3715.0,39988,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,-,157.7,270.7,154.5,,,Minnesota,United States
Hog_office_Joey,Hog,1139,13,Office,Office,31275.8,336650,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,226.3,393.5,224.2,,,Minnesota,United States
Hog_education_Odell,Hog,1140,13,Education,College Laboratory,14537.7,156483,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,419.9,682.4,409.8,,,Minnesota,United States
Hog_office_Elke,Hog,1142,13,Office,Office,9635.7,103718,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,82,65.0,102.6,63.4,,,Minnesota,United States
Hog_office_Bessie,Hog,1143,13,Office,Office,8975.5,96612,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,63.5,112.2,61.6,,,Minnesota,United States
Hog_office_Sarah,Hog,1144,13,Office,Office,14150.2,152312,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,380.3,602.9,376.9,,,Minnesota,United States
Hog_office_Byron,Hog,1148,13,Office,Office,80038.2,861524,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,168.8,249.5,161.9,,,Minnesota,United States
Hog_office_Shawnna,Hog,1149,13,Office,Office,27312.6,293990,44.9787818478397,-93.2553976421019,US/Central,Yes,,,Yes,,,,,,,,,,,,73,60.6,133.7,59.1,,,Minnesota,United States
Hog_office_Shawna,Hog,1150,13,Office,Office,18213.0,196043,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,99.5,147.4,99.9,,,Minnesota,United States
Hog_office_Terry,Hog,1151,13,Office,Office,24854.9,267536,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,26,174.2,255.8,166.4,,,Minnesota,United States
Hog_office_Catharine,Hog,1152,13,Office,Office,11042.3,118858,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,347.4,551.5,341.2,,,Minnesota,United States
Hog_education_Caridad,Hog,1156,13,Education,College Laboratory,24153.8,259989,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,316.0,519.0,314.6,,,Minnesota,United States
Hog_education_Haywood,Hog,1157,13,Education,College Laboratory,3447.4,37107,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,688.5,954.7,672.8,,,Minnesota,United States
Hog_office_Cornell,Hog,1159,13,Office,Office,62385.0,671507,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,234.1,355.2,224.8,,,Minnesota,United States
Hog_office_Marlene,Hog,1160,13,Office,Office,7451.3,80205,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,71,86.1,130.7,87.0,,,Minnesota,United States
Hog_office_Mary,Hog,1161,13,Office,Office,4931.0,53077,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,96.1,139.7,96.4,,,Minnesota,United States
Hog_office_Guadalupe,Hog,1162,13,Office,Office,6778.0,72958,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,54.7,91.9,53.9,,,Minnesota,United States
Hog_office_Betsy,Hog,1164,13,Office,Office,23175.3,249457,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,105.4,158.3,103.1,,,Minnesota,United States
Hog_office_Alexis,Hog,1165,13,Office,Office,2693.4,28991,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,44,103.0,158.3,102.9,,,Minnesota,United States
Hog_office_Mike,Hog,1166,13,Office,Office,5924.5,63771,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,51,94.7,154.1,95.8,,,Minnesota,United States
Hog_office_Catalina,Hog,1167,13,Office,Office,4900.4,52748,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,67,75.9,120.0,74.5,,,Minnesota,United States
Hog_office_Nia,Hog,1168,13,Office,Office,53614.4,577101,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,319.8,458.0,313.3,,,Minnesota,United States
Hog_education_Cathleen,Hog,1169,13,Education,College Laboratory,14440.7,155439,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,367.7,594.4,362.6,,,Minnesota,United States
Hog_office_Marilyn,Hog,1170,13,Office,Office,5525.5,59476,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,-,46.2,71.7,45.0,,,Minnesota,United States
Hog_education_Beth,Hog,1176,13,Education,College Laboratory,13254.7,142672,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,101.4,149.6,99.0,,,Minnesota,United States
Hog_office_Emmanuel,Hog,1177,13,Office,Office,1899.3,20444,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,147.6,236.5,148.0,,,Minnesota,United States
Hog_education_Jordan,Hog,1178,13,Education,College Classroom,12362.8,133072,44.9787818478397,-93.2553976421019,US/Central,Yes,,,Yes,,,,,,,,,,,,-,179.8,253.8,168.9,,,Minnesota,United States
Hog_office_Corey,Hog,1185,13,Office,Office,12033.9,129532,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,52,122.5,182.5,121.4,,,Minnesota,United States
Hog_office_Merilyn,Hog,1188,13,Office,Office,3446.3,37096,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,54,81.8,141.0,82.0,,,Minnesota,United States
Hog_office_Roger,Hog,1189,13,Office,Office,9124.2,98212,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,9,271.9,423.9,267.2,,,Minnesota,United States
Hog_office_Elsy,Hog,1190,13,Office,Office,3698.2,39807,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,71,59.9,103.7,60.5,,,Minnesota,United States
Hog_education_Luvenia,Hog,1191,13,Education,College Laboratory,17851.5,192152,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,332.9,495.2,327.3,,,Minnesota,United States
Hog_office_Sung,Hog,1194,13,Office,Office,3328.6,35829,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,-,173.1,271.2,174.1,,,Minnesota,United States
Hog_office_Lavon,Hog,1195,13,Office,Office,1530.3,16472,44.9787818478397,-93.2553976421019,US/Central,Yes,,,,,,,,,,,,,,,100,0.0,0.0,0.0,,,Minnesota,United States
Hog_education_Jewel,Hog,1198,13,Education,Student Union,7912.0,85164,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,Yes,,,,,,,,,,,,-,158.3,226.2,153.9,,,Minnesota,United States
Hog_education_Donnie,Hog,1201,13,Education,Auditorium,6837.4,73597,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,101.7,181.8,99.5,,,Minnesota,United States
Hog_office_Darline,Hog,1202,13,Office,Office,1561.2,16805,44.9787818478397,-93.2553976421019,US/Central,Yes,,Yes,,,,,,,,,,,,,-,679.7,1348.0,679.7,,,Minnesota,United States
